RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
394735,"Kansas City, MO",29,149000,145800,137900,136400,135700,134500,134300,133400,130400,126700,124500,131900,134900,137400,131800,131900,134400,137400,138700,139600,140200,139800,137000,140200,141900,143400,139100,137900,136600,134500,133600,132900,133200,132200,130100,127200,125100,123000,122100,122800,125200,124100,124900,126100,129200,129000,127600,134500,132900,135500,129800,132600,133300,134900,137200,138500,137700,138700,130800,135600,132800,138800,137200,142600,148600,149700,149400,149500,149600,150900,151000,149700,146100,145300,147200,150200,151900,152700,153500,152700,152700,152900,154700,157200,158200,159500,159800,160600,160000,160000,159900,161300,160200,160800,159400,159200,159700,161600,165100,167100,168100,168800,169600,170800,171400,171200,170700,183700,184500,185400,173800,176100,177900,179200,180800,180900,183400,184400,191000,203900,206600,204600,193100,190000,190200,189100,191800,193200,197800,200600,204300,216300,218200,217700,209000,208900,209000,207500,206400,205300,204000,206900,208200,227800
394775,"Las Vegas, NV",30,245300,240500,234500,225500,216900,206200,197200,188400,180000,172400,163400,155800,148000,138800,131400,125500,124000,121900,121700,123000,125300,126400,126600,125600,125500,126500,128200,128700,126300,124900,123400,122600,122000,120700,119500,117900,115800,114600,112700,111000,108900,106200,105700,107200,109700,110600,110500,109700,111000,113100,115300,116900,117800,120000,122600,126500,130900,134500,137100,139200,142000,145500,148800,152800,156800,159500,161400,163000,165200,167200,168400,169100,170000,170500,171200,165700,166800,170400,177900,179700,180200,181800,181800,183800,184600,187700,187500,185500,187600,189500,194400,193400,195400,196700,200100,200200,200100,199000,199800,199700,200100,199400,200600,202200,204400,206800,210400,213400,218000,219600,222500,224100,228000,229800,233400,235800,239000,241700,244100,247400,249900,253600,256800,259400,259800,261500,263500,267800,269200,270800,272700,273200,273800,270800,271500,270600,271900,272500,275200,278400,280700,284100,285000,288700
394492,"Columbus, OH",31,139800,138600,139300,138200,136600,134300,133200,130300,126500,124100,127400,128300,128200,126100,126600,127100,129600,133300,137100,138500,139100,136700,136400,140100,142100,141000,136300,134400,128600,125900,123100,125900,126800,135600,138600,134800,125200,121500,121900,122900,123700,125800,125700,123200,124800,127300,128200,124000,121400,125700,129200,132200,134100,136600,138400,133600,133300,132900,134400,132400,130100,130100,133000,138300,144000,145300,144700,142500,152100,151600,152500,144500,147000,148400,148500,150100,151300,152900,152100,152300,152000,154000,152500,161800,161800,162900,158400,159000,160000,157600,157200,157400,156400,155400,156000,157800,160600,162000,161500,158600,158500,158600,162400,163100,165200,164900,167100,166900,167800,168200,170400,169800,170100,169100,171500,172500,174900,178100,180700,182700,180700,180100,178000,179900,180800,182500,181100,181500,182600,185100,185100,191000,194000,201200,201100,202500,199400,195500,194400,196300,201500,205500,205000,211600
394705,"Indianapolis, IN",32,119000,117300,115700,115400,116400,117000,116300,116400,113600,111800,107700,105800,105400,106700,111000,112900,115300,116700,119000,119200,117600,116300,110600,108100,109300,115100,119400,118700,116800,115800,115500,114200,114400,116800,118800,119400,115000,115600,112600,111900,112800,113600,117500,116800,116000,114000,109400,107500,104400,111000,115500,122200,120200,121000,118100,120500,120900,123500,122600,123100,122000,123100,123500,126300,129000,132500,132200,134100,132800,135400,122300,116800,106900,113100,113900,120600,123400,127400,130900,133800,135300,133900,132600,132600,133100,134300,137200,141600,142500,141600,140200,138500,138300,137500,138900,140200,139700,140300,139600,140300,142100,143300,144900,146000,146700,146800,148700,152100,154100,153900,152400,153000,153200,154200,153600,154700,155600,156900,158600,158600,161100,162200,164900,165300,165500,164700,165000,165000,167000,167400,170100,172300,174400,174300,173000,173700,175100,177400,178800,181500,181200,180800,179100,185900
395059,"San Jose, CA",33,675800,642100,619700,600700,583800,560800,529600,501300,466100,446800,437100,432200,409100,390600,383600,403400,432000,450900,460300,461600,466000,483200,490600,495300,490200,483000,485300,485900,500400,505500,511300,504900,500000,495100,486400,475300,463800,458700,457700,467300,472800,484900,481500,473200,463000,461000,466700,465800,466500,473100,487500,506200,529400,550500,558900,556700,559400,571100,588500,595800,599900,607600,619400,626900,630000,634600,641700,646900,651200,654800,665800,674200,681200,682100,681900,688400,687400,692600,695100,700900,707700,719000,726100,734500,735400,740800,749900,759400,776500,789000,790800,789700,788400,807000,806900,805800,795700,803700,812300,811000,817000,812400,818800,821700,830600,834300,842600,853700,867300,864600,862400,866100,880100,888600,914800,933400,970000,1002300,1022000,1072600,1107200,1130700,1113700,1088000,1075200,1070800,1058000,1077600,1060300,1062100,1049000,1039500,1036500,1019900,1023100,1021700,1027300,1018000,1007400,998000,1015000,1038700,1049900,1057100
394355,"Austin, TX",34,185400,181800,181200,181100,183500,186500,186600,186400,184300,181200,180400,182800,183300,181500,178300,180300,183200,185000,185900,186600,184100,185500,183700,187200,183800,184100,179800,182300,190300,198100,202900,200800,195500,195000,192300,195900,189100,187600,185100,187900,187300,187100,189500,192400,193100,192000,186100,185000,187600,194400,200200,202500,205000,206900,206700,205400,201200,202600,203700,205600,206600,210400,214700,215800,217300,217700,219400,218000,219400,219500,218500,221000,221900,224500,223500,226100,230300,234600,236100,238000,236700,236300,238000,240400,243300,243600,246200,247100,248800,249400,251200,252400,254300,256800,257800,258400,261300,263800,267000,267100,267900,269200,268800,270700,273200,277900,278900,280200,280000,281800,282200,282900,282900,282100,283700,286100,289600,290900,293700,294200,294900,295200,296100,298100,299400,303400,303900,306400,305000,305900,305200,301600,298900,298200,306900,314200,317000,318000,318600,325100,325200,329600,324000,326000
395194,"Virginia Beach, VA",35,221800,220300,216700,212500,210600,210000,209400,207300,205100,203400,204600,207300,211400,211600,210500,205500,202900,200900,203500,204000,202100,201100,202200,203600,205800,204100,203100,197800,197900,199500,201600,197000,196400,198400,203600,198900,191100,183100,178600,173000,171800,175000,180800,180900,178500,177500,178200,180900,182700,184900,186800,184700,183200,183100,189400,193800,194100,191700,191300,190400,190300,190800,189300,190700,190800,196200,195600,195400,193100,191600,189300,187900,190300,191300,190400,189700,189000,191300,191100,192200,192100,193000,191200,192200,193000,196000,198400,198500,201400,200700,203200,200000,197700,197600,201100,203300,201900,202200,204400,206600,207800,206200,203000,202500,205200,209600,210800,212800,212100,213800,210600,212300,210800,211600,211300,213500,215400,216600,218700,221000,222800,219600,218800,217200,217600,216300,216000,217000,215900,216100,215000,222300,224200,228400,226400,224700,223600,223400,227100,228400,227400,228700,231700,238100
394902,"Nashville, TN",36,148900,149000,147700,147200,147000,145500,142800,141900,140900,140100,139200,140400,140700,141000,139200,139800,141200,142600,142900,142100,141400,141900,142300,143000,144400,143400,144000,142800,144100,142900,145400,144800,145000,143200,143900,142900,140900,140400,139200,139000,138800,142500,140200,138900,135900,139400,138900,141200,141100,143300,143500,143400,145600,147000,148200,147800,145700,148000,149200,151400,150100,151700,155000,157900,160300,160800,161200,160300,159500,160200,157100,160000,160700,165000,164500,167300,169100,170400,169400,168800,171300,174500,176600,178200,179000,180700,181400,182300,182000,182200,184000,186900,188500,187400,188300,190100,193000,195300,198200,200500,203400,205600,208200,211800,212400,214100,215200,216800,219100,219000,221000,221600,224800,227100,230700,232000,235600,236600,239300,240500,242800,245700,245300,244600,243000,245700,246000,248800,250400,254600,256500,258700,261100,261200,262600,261900,261000,262000,265400,269300,272500,278200,280800,285600
395005,"Providence, RI",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243600,244700,248500,251000,251600,254100,255100,250600,252600,255600,261000,259400,255400,252300,251100,252700,258500,260000,261100,258500,260600,264600,269200,271300,270000,269600,270400,275200,277200,280900,280400,286500,286100
394862,"Milwaukee, WI",38,198000,189900,185200,177900,176500,174900,176800,174800,174900,174800,177100,176800,174700,168800,163300,158600,158500,159200,162100,164400,167300,170200,175700,181400,183700,176100,169200,161300,163800,164100,166600,165000,167000,171100,175400,180300,172100,162500,153700,152400,158200,156700,160700,156900,157000,160100,162300,159700,153700,149700,150800,150300,153900,156800,161900,160900,154700,149800,151500,158700,160900,159400,158300,159700,164800,166400,165300,161100,158600,159700,162300,163700,162600,160300,160800,161700,167000,169400,174100,173600,177600,179700,179800,178200,177500,179300,181400,181300,178300,181900,180400,185000,176900,178500,173900,179000,181000,185600,183700,183700,180600,181500,181400,183200,183100,180900,183100,184200,189400,190200,192500,191700,192000,192400,190800,191500,194500,197700,201500,202000,201800,202200,200900,203300,205000,205600,207600,207600,209600,208800,208500,209500,216000,218500,221100,215800,212300,211600,215500,218600,219400,224500,232600,238600
394714,"Jacksonville, FL",39,203200,193000,172100,165200,165300,167000,165000,161500,160300,156700,158800,169700,170900,161700,140300,136200,138600,141400,137600,133700,134600,136400,139300,146600,146600,142000,126800,122100,118100,118000,114700,116700,117800,121300,122500,127400,126900,124600,115000,113200,112200,116300,113700,116000,115600,122000,116300,115300,107800,106400,103000,100900,101000,98900,99600,100300,104000,108100,115400,119500,118800,115200,110200,110000,108400,112300,116200,120100,122600,121300,118800,115000,112200,111700,108100,108700,111300,112600,117100,118100,121800,120400,114900,115500,115300,120000,120400,122900,125000,124500,123500,123500,122100,123800,124300,137800,139300,142100,135600,137000,136600,136700,135700,137900,139300,142300,145300,162800,169200,171100,158500,156200,156400,156400,153100,151900,152200,156300,160100,175100,180800,182700,170500,170100,171300,171700,170900,169500,171500,171600,173300,193200,196700,199500,188600,196500,206600,209600,207900,207000,212300,219200,231700,261700
394849,"Memphis, TN",40,117300,114800,109000,106300,105000,108400,107800,105000,98300,93300,92600,97100,101900,104900,102100,102000,102200,107000,110700,113800,114900,114100,112700,107600,106700,107300,110300,106900,99400,96600,96900,98000,102600,103100,104300,102100,100400,98000,91600,90400,88800,92500,98600,100300,98700,94500,96200,94900,95300,95600,96000,95400,95800,98300,102100,103700,105100,105000,107100,107600,106100,102600,101600,105600,112300,114500,114800,113300,114000,114600,116400,120800,123700,123500,123900,121500,126500,126500,127300,128000,127700,128100,125500,127900,130200,130600,129300,128600,126900,126100,125100,124200,123200,123500,124600,126400,127600,130000,131000,133400,134200,137500,135500,135100,134600,137100,137000,137100,136000,138600,138700,140300,139300,140600,143600,146500,150200,151400,153800,151600,149400,147900,149400,149800,148900,147100,147800,149200,150300,148800,147900,154200,157800,161500,156300,157900,158200,160700,160900,157900,157500,160100,166700,176700
394935,"Oklahoma City, OK",41,103500,105800,106000,109800,109700,111500,108000,108000,106600,104900,104200,104300,108600,108500,109600,110700,113200,113100,112700,111700,112400,110400,107400,105400,108200,113900,115700,114900,111300,109200,107500,107400,110700,113100,115300,115000,113100,112500,112700,113000,113600,113600,116000,117700,116600,116400,114800,117400,116900,119300,119600,119200,118300,119000,122900,126900,129800,128600,126700,124400,125500,126500,125900,125700,127200,129400,130500,129500,129300,129000,127100,126900,129100,131900,132500,132200,132500,133900,134400,135200,136100,137200,137000,136800,135500,136400,138900,144000,145300,145000,142800,143700,143500,143600,144900,144800,144900,144700,143800,144700,142900,142600,141800,142100,143100,143400,145000,145500,145400,147000,148100,149400,147500,146000,144700,142800,143000,142600,142200,143400,144400,145300,145600,145100,145800,145500,147700,150800,152100,154500,155000,160300,161300,163800,161100,160400,159600,160500,161700,163800,165500,165000,161500,164000
394807,"Louisville-Jefferson County, KY",42,129700,127700,124200,122400,121100,121800,120100,120900,115600,113000,111100,113500,116000,118100,119200,119700,120800,122000,123700,123000,122900,120800,122300,122600,124300,124900,124700,124000,119900,119900,120600,121600,122700,123600,125400,125600,122600,122200,118100,118800,117700,121000,122400,123000,121700,120800,121300,121300,122600,123100,124200,125400,125700,127700,127000,129100,127500,127100,123700,122300,121600,123100,122700,122100,121900,123400,126300,126300,127700,124800,123900,123300,126300,129200,129900,130500,132200,134300,134900,134400,132900,132100,131500,134900,139500,143600,144900,145500,144000,143800,142100,145500,145900,149900,150300,152400,149900,148000,147600,149100,151900,153100,154900,154500,154900,153400,153600,152800,152900,153100,154300,156100,157700,156900,156900,157600,159800,161200,163500,168300,166500,165000,161100,161700,162400,162500,163100,164300,165000,168900,170800,176100,176800,176400,174800,177300,180000,180400,177800,179400,179200,181900,178100,181800
394669,"Hartford, CT",43,235600,232400,227100,216800,211400,211600,213700,214600,217000,214200,212800,210000,216100,214600,212400,206600,206400,203900,202900,202800,208500,213300,217200,218700,224000,221400,218200,207900,208100,206700,206800,210800,220600,228400,228800,219000,215400,215600,216600,212000,206100,201200,202700,203200,207300,204700,202700,199000,201000,200000,204900,203500,207100,203400,200300,202600,202700,208900,206400,200600,195700,196800,202200,204600,204200,206600,207800,208500,208200,206300,207100,207400,207900,204500,202800,199800,200700,200300,202400,200800,202600,202000,197900,193000,195400,199200,199800,198900,197600,198600,198600,199200,198800,198300,199500,203800,204400,203800,205100,206600,205000,201300,204500,208000,207400,203900,203100,203000,202500,199700,201100,201600,206100,205700,205800,204800,206700,206700,208400,209500,217500,220500,221600,215400,213700,214100,212400,211000,208900,212400,211200,209400,209600,213900,221200,219200,219900,216500,218400,217900,221000,231900,233300,230300
